idx,t_s,ax_mg,ay_mg,az_mg,phase
351,5.4844,33,123,964,0
352,5.5000,25,112,968,0
353,5.5156,31,129,957,0
354,5.5312,27,144,1000,0
355,5.5469,42,140,1006,0
356,5.5625,37,133,991,0
357,5.5781,31,120,949,0
358,5.5938,36,129,1007,0
359,5.6094,26,138,1056,0
360,5.6250,39,126,971,0
361,5.6406,32,119,1010,0
362,5.6562,31,126,963,0
363,5.6719,35,130,950,0
364,5.6875,34,128,968,0
365,5.7031,34,130,1029,0
366,5.7188,40,135,928,0
367,5.7344,45,137,1005,0
368,5.7500,40,127,948,0
369,5.7656,40,129,972,0
370,5.7812,34,126,991,0
371,5.7969,37,125,932,0
372,5.8125,38,134,1053,0
373,5.8281,38,119,975,0
374,5.8438,37,125,958,0
375,5.8594,42,132,1013,0
376,5.8750,41,132,1009,0
377,5.8906,39,133,958,0
378,5.9062,44,140,950,0
379,5.9219,41,134,954,0
380,5.9375,39,124,1002,0
381,5.9531,29,125,961,0
382,5.9688,33,138,987,0
383,5.9844,36,128,961,0
384,6.0000,42,126,965,0
385,6.0156,45,131,995,0
386,6.0312,43,130,1018,0
387,6.0469,36,130,974,0
388,6.0625,34,132,955,0
389,6.0781,34,126,1007,0
390,6.0938,34,127,960,0
391,6.1094,38,126,978,0
392,6.1250,38,128,926,0
393,6.1406,34,132,972,0
394,6.1562,51,125,1003,0
395,6.1719,39,131,991,0
396,6.1875,40,133,960,0
397,6.2031,33,121,955,0
398,6.2188,41,119,944,0
399,6.2344,63,118,1000,0
400,6.2500,42,129,989,0
401,6.2656,42,127,995,0
402,6.2812,32,131,974,0
403,6.2969,41,125,986,0
404,6.3125,32,137,1034,0
405,6.3281,37,127,1000,0
406,6.3438,39,119,978,0
407,6.3594,35,128,1011,0
408,6.3750,34,126,961,0
409,6.3906,42,113,959,0
410,6.4062,38,117,956,0
411,6.4219,41,134,938,0
412,6.4375,42,124,976,0
413,6.4531,33,124,1010,0
414,6.4688,36,121,957,0
415,6.4844,41,129,1015,0
416,6.5000,40,134,968,0
417,6.5156,37,101,950,0
418,6.5312,32,139,1008,0
419,6.5469,39,128,1011,0
420,6.5625,37,127,980,0
421,6.5781,37,123,963,0
422,6.5938,39,135,981,0
423,6.6094,36,129,996,0
424,6.6250,43,135,955,0
425,6.6406,57,132,958,0
426,6.6562,43,131,936,0
427,6.6719,42,126,938,0
428,6.6875,45,118,942,0
429,6.7031,47,127,904,0
430,6.7188,47,137,943,0
431,6.7344,50,117,955,0
432,6.7500,34,117,903,0
433,6.7656,26,136,963,0
434,6.7812,33,143,962,0
435,6.7969,63,130,890,0
436,6.8125,42,119,957,0
437,6.8281,32,139,992,0
438,6.8438,39,123,938,0
439,6.8594,59,133,959,0
440,6.8750,86,117,1035,0
441,6.8906,32,125,977,0
442,6.9062,40,141,977,0
443,6.9219,38,159,985,0
444,6.9375,36,139,1018,0
445,6.9531,44,131,949,0
446,6.9688,42,125,978,0
447,6.9844,38,130,1024,0
448,7.0000,44,133,916,0
449,7.0156,41,124,1020,0
450,7.0312,33,123,968,0
451,7.0469,36,126,970,0
452,7.0625,36,143,984,0
453,7.0781,44,131,974,0
454,7.0938,36,122,979,0
455,7.1094,34,126,943,0
456,7.1250,35,129,987,0
457,7.1406,38,122,944,0
458,7.1562,39,125,1033,0
459,7.1719,35,127,963,0
460,7.1875,23,129,907,0
461,7.2031,44,126,898,0
462,7.2188,39,132,1004,0
463,7.2344,49,126,964,0
464,7.2500,39,120,955,0
465,7.2656,40,124,990,0
466,7.2812,47,130,951,0
467,7.2969,39,135,953,0
468,7.3125,35,129,954,0
469,7.3281,34,154,963,0
470,7.3438,49,151,944,0
471,7.3594,42,151,999,0
472,7.3750,44,131,988,0
473,7.3906,36,141,951,0
474,7.4062,42,133,916,0
475,7.4219,27,139,916,0
476,7.4375,42,132,1005,0
477,7.4531,48,110,995,0
478,7.4688,44,121,934,0
479,7.4844,46,136,948,0
480,7.5000,49,126,964,0
481,7.5156,39,132,979,0
482,7.5312,42,154,939,0
483,7.5469,42,144,930,0
484,7.5625,37,137,931,0
485,7.5781,59,136,959,0
486,7.5938,40,128,952,0
487,7.6094,38,125,921,0
488,7.6250,42,131,912,0
489,7.6406,41,139,958,0
490,7.6562,42,130,970,0
491,7.6719,42,132,987,0
492,7.6875,49,127,920,0
493,7.7031,43,128,970,0
494,7.7188,23,132,951,0
495,7.7344,35,130,977,0
496,7.7500,39,133,914,0
497,7.7656,37,131,953,0
498,7.7812,40,141,915,0
499,7.7969,40,136,954,0
500,7.8125,43,134,956,0
501,7.8281,45,136,970,0
502,7.8438,40,129,974,0
503,7.8594,45,127,970,0
504,7.8750,39,130,958,0
505,7.8906,40,130,978,0
506,7.9062,62,126,964,0
507,7.9219,38,132,951,0
508,7.9375,49,145,992,0
509,7.9531,44,133,968,0
510,7.9688,38,134,931,0
511,7.9844,48,130,949,0
512,8.0000,47,127,974,0
513,8.0156,45,138,983,0
514,8.0312,47,122,962,0
515,8.0469,37,134,1015,0
516,8.0625,25,138,1010,0
517,8.0781,35,138,982,0
518,8.0938,37,141,1037,0
519,8.1094,45,129,992,0
520,8.1250,47,137,962,0
521,8.1406,36,133,965,0
522,8.1562,37,126,937,0
523,8.1719,36,124,979,0
524,8.1875,38,130,992,0
525,8.2031,42,126,946,0
526,8.2188,31,134,934,0
527,8.2344,38,133,943,0
528,8.2500,42,149,945,0
529,8.2656,45,152,1000,0
530,8.2812,54,140,946,0
531,8.2969,53,128,966,0
532,8.3125,40,121,1012,0
533,8.3281,43,134,991,0
534,8.3438,51,143,965,0
535,8.3594,45,134,983,0
536,8.3750,43,124,972,0
537,8.3906,43,133,1014,0
538,8.4062,46,151,1000,0
539,8.4219,53,141,962,0
540,8.4375,51,158,927,0
541,8.4531,48,165,996,0
542,8.4688,44,162,1012,0
543,8.4844,50,142,964,0
544,8.5000,52,136,982,0
545,8.5156,50,119,934,0
546,8.5312,47,119,925,0
547,8.5469,49,106,990,0
548,8.5625,55,126,894,0
549,8.5781,53,130,915,0
550,8.5938,42,152,893,0
551,8.6094,48,128,1000,0
552,8.6250,43,143,928,0
553,8.6406,63,139,1007,0
554,8.6562,66,136,1050,0
555,8.6719,47,129,950,0
556,8.6875,47,146,959,0
557,8.7031,37,143,961,0
558,8.7188,52,149,990,0
559,8.7344,56,137,968,0
560,8.7500,49,123,912,0
561,8.7656,24,127,922,0
562,8.7812,50,138,972,0
563,8.7969,56,149,973,0
564,8.8125,46,137,982,0
565,8.8281,33,136,963,0
566,8.8438,29,140,954,0
567,8.8594,57,142,984,0
568,8.8750,54,133,983,0
569,8.8906,51,125,999,0
570,8.9062,50,132,1021,0
571,8.9219,41,142,1038,0
572,8.9375,42,149,995,0
573,8.9531,42,148,1013,0
574,8.9688,45,128,1015,0
575,8.9844,52,123,995,0
576,9.0000,53,138,960,0
577,9.0156,32,149,1042,0
578,9.0312,68,125,962,0
579,9.0469,62,140,970,0
580,9.0625,42,137,993,0
581,9.0781,31,133,943,0
